1,2,3,4,5,6,7,8,9
0.0031,3,16,50,4.8401e+05,4.8021e+05,1.358e+05,18268,36394
0.0031,5,16,50,4.9178e+05,4.8925e+05,1.3629e+05,18831,37573
0.0031,7,16,50,4.9696e+05,4.9585e+05,1.3678e+05,19200,38338
0.0031,9,16,50,3.9723e+05,3.9753e+05,1.3726e+05,15393,30730
0.0031,11,16,50,4.0657e+05,4.0809e+05,1.3774e+05,15708,31343
0.0031,13,16,50,4.3133e+05,4.3416e+05,1.3821e+05,16517,32920
0.0031,15,16,50,4.7457e+05,4.7894e+05,1.3869e+05,17912,35645
0.0031,1,17,0,6.2617e+05,6.2164e+05,1.3524e+05,16401,32582
0.0031,3,17,0,4.6124e+05,4.5774e+05,1.358e+05,16368,32588
0.0031,5,17,0,4.5448e+05,4.5212e+05,1.3629e+05,16356,32617
0.0031,7,17,0,4.5086e+05,4.4967e+05,1.3678e+05,16375,32686
0.0031,9,17,0,4.5068e+05,4.5068e+05,1.3726e+05,16434,32814
0.0031,11,17,0,4.5423e+05,4.5543e+05,1.3774e+05,16541,33018
0.0031,13,17,0,4.6179e+05,4.642e+05,1.3821e+05,16706,33317
0.0031,15,17,0,4.7368e+05,4.773e+05,1.3869e+05,16938,33728
0.0031,17,17,0,6.5363e+05,6.5839e+05,1.3917e+05,17245,34270
0.0031,1,17,2.5,6.2613e+05,6.216e+05,1.3524e+05,16400,32580
0.0031,3,17,2.5,4.6104e+05,4.5754e+05,1.358e+05,16361,32574
0.0031,5,17,2.5,4.5416e+05,4.518e+05,1.3629e+05,16345,32594
0.0031,7,17,2.5,4.5049e+05,4.493e+05,1.3678e+05,16362,32659
0.0031,9,17,2.5,4.5034e+05,4.5034e+05,1.3726e+05,16421,32788
0.0031,11,17,2.5,4.5403e+05,4.5523e+05,1.3774e+05,16534,33003
0.0031,13,17,2.5,4.6187e+05,4.6429e+05,1.3821e+05,16709,33323
0.0031,15,17,2.5,4.7423e+05,4.7785e+05,1.3869e+05,16957,33767
0.0031,17,17,2.5,6.5527e+05,6.6005e+05,1.3917e+05,17289,34357
0.0031,1,17,5,6.2622e+05,6.2169e+05,1.3524e+05,16403,32585
0.0031,3,17,5,4.6079e+05,4.573e+05,1.358e+05,16352,32557
0.0031,5,17,5,4.5377e+05,4.5142e+05,1.3629e+05,16331,32566
0.0031,7,17,5,4.5003e+05,4.4884e+05,1.3678e+05,16345,32625
0.0031,9,17,5,4.4992e+05,4.4992e+05,1.3726e+05,16406,32758
0.0031,11,17,5,4.5378e+05,4.5498e+05,1.3774e+05,16525,32985
0.0031,13,17,5,4.6197e+05,4.6438e+05,1.3821e+05,16713,33329
0.0031,15,17,5,4.7487e+05,4.785e+05,1.3869e+05,16981,33814
0.0031,17,17,5,6.5723e+05,6.6202e+05,1.3917e+05,17340,34460
0.0031,1,17,7.5,6.2637e+05,6.2184e+05,1.3524e+05,16407,32593
0.0031,3,17,7.5,4.605e+05,4.5701e+05,1.358e+05,16342,32536
0.0031,5,17,7.5,4.533e+05,4.5095e+05,1.3629e+05,16314,32532
0.0031,7,17,7.5,4.4947e+05,4.4828e+05,1.3678e+05,16325,32585
0.0031,9,17,7.5,4.4939e+05,4.4939e+05,1.3726e+05,16387,32720
0.0031,11,17,7.5,4.5346e+05,4.5466e+05,1.3774e+05,16513,32962
0.0031,13,17,7.5,4.6206e+05,4.6447e+05,1.3821e+05,16716,33336
0.0031,15,17,7.5,4.7564e+05,4.7927e+05,1.3869e+05,17008,33868
0.0031,17,17,7.5,6.5956e+05,6.6437e+05,1.3917e+05,17402,34583
0.0031,1,17,10,6.2648e+05,6.2195e+05,1.3524e+05,16409,32598
0.0031,3,17,10,4.6013e+05,4.5664e+05,1.358e+05,16329,32510
0.0031,5,17,10,4.5271e+05,4.5036e+05,1.3629e+05,16293,32489
0.0031,7,17,10,4.4877e+05,4.4758e+05,1.3678e+05,16299,32534
0.0031,9,17,10,4.4874e+05,4.4874e+05,1.3726e+05,16363,32672
0.0031,11,17,10,4.5304e+05,4.5424e+05,1.3774e+05,16498,32931
0.0031,13,17,10,4.6214e+05,4.6456e+05,1.3821e+05,16719,33342
0.0031,15,17,10,4.7653e+05,4.8017e+05,1.3869e+05,17040,33932
0.0031,17,17,10,6.6236e+05,6.6718e+05,1.3917e+05,17475,34731
0.0031,1,17,12.5,6.2661e+05,6.2208e+05,1.3524e+05,16413,32605
0.0031,3,17,12.5,4.5998e+05,4.5649e+05,1.358e+05,16323,32499
0.0031,5,17,12.5,4.5196e+05,4.4962e+05,1.3629e+05,16266,32436
0.0031,7,17,12.5,4.4788e+05,4.467e+05,1.3678e+05,16267,32469
0.0031,9,17,12.5,4.4789e+05,4.4789e+05,1.3726e+05,16332,32610
0.0031,11,17,12.5,4.5249e+05,4.5369e+05,1.3774e+05,16478,32891
0.0031,13,17,12.5,4.622e+05,4.6461e+05,1.3821e+05,16721,33346
0.0031,15,17,12.5,4.7758e+05,4.8123e+05,1.3869e+05,17077,34007
0.0031,17,17,12.5,6.6572e+05,6.7057e+05,1.3917e+05,17564,34908
0.0031,1,17,15,6.2677e+05,6.2224e+05,1.3524e+05,16417,32614
0.0031,3,17,15,4.6119e+05,4.5769e+05,1.358e+05,16366,32585
0.0031,5,17,15,4.5101e+05,4.4867e+05,1.3629e+05,16231,32367
0.0031,7,17,15,4.4673e+05,4.4555e+05,1.3678e+05,16225,32386
0.0031,9,17,15,4.4679e+05,4.4679e+05,1.3726e+05,16292,32530
0.0031,11,17,15,4.5174e+05,4.5294e+05,1.3774e+05,16451,32837
0.0031,13,17,15,4.6219e+05,4.6461e+05,1.3821e+05,16721,33346
0.0031,15,17,15,4.788e+05,4.8246e+05,1.3869e+05,17121,34095
0.0031,17,17,15,6.6978e+05,6.7466e+05,1.3917e+05,17671,35123
0.0031,1,17,17.5,6.2699e+05,6.2246e+05,1.3524e+05,16423,32625
0.0031,3,17,17.5,4.6383e+05,4.6031e+05,1.358e+05,16460,32772
0.0031,5,17,17.5,4.4977e+05,4.4743e+05,1.3629e+05,16187,32278
0.0031,7,17,17.5,4.4524e+05,4.4406e+05,1.3678e+05,16171,32277
0.0031,9,17,17.5,4.4534e+05,4.4534e+05,1.3726e+05,16239,32424
0.0031,11,17,17.5,4.5072e+05,4.5191e+05,1.3774e+05,16413,32762
0.0031,13,17,17.5,4.6209e+05,4.645e+05,1.3821e+05,16717,33338
0.0031,15,17,17.5,4.8023e+05,4.839e+05,1.3869e+05,17172,34197
0.0031,17,17,17.5,6.7473e+05,6.7964e+05,1.3917e+05,17802,35384
0.0031,1,17,20,6.2728e+05,6.2274e+05,1.3524e+05,16430,32640
0.0031,3,17,20,4.6501e+05,4.6148e+05,1.358e+05,16502,32856
0.0031,5,17,20,4.4813e+05,4.4581e+05,1.3629e+05,16128,32160
0.0031,7,17,20,4.4325e+05,4.4208e+05,1.3678e+05,16099,32133
0.0031,9,17,20,4.4338e+05,4.4338e+05,1.3726e+05,16168,32281
0.0031,11,17,20,4.4929e+05,4.5048e+05,1.3774e+05,16361,32658
0.0031,13,17,20,4.6182e+05,4.6423e+05,1.3821e+05,16707,33318
0.0031,15,17,20,4.8189e+05,4.8557e+05,1.3869e+05,17232,34315
0.0031,17,17,20,6.8078e+05,6.8574e+05,1.3917e+05,17962,35703
0.0031,1,17,22.5,6.2765e+05,6.2311e+05,1.3524e+05,16440,32660
0.0031,3,17,22.5,4.6635e+05,4.6281e+05,1.358e+05,16549,32951
0.0031,5,17,22.5,4.4595e+05,4.4364e+05,1.3629e+05,16049,32003
0.0031,7,17,22.5,4.4059e+05,4.3943e+05,1.3678e+05,16002,31940
0.0031,9,17,22.5,4.4073e+05,4.4073e+05,1.3726e+05,16071,32088
0.0031,11,17,22.5,4.4729e+05,4.4847e+05,1.3774e+05,16288,32512
0.0031,13,17,22.5,4.6126e+05,4.6367e+05,1.3821e+05,16687,33278
0.0031,15,17,22.5,4.8378e+05,4.8748e+05,1.3869e+05,17299,34451
0.0031,17,17,22.5,6.8822e+05,6.9323e+05,1.3917e+05,18158,36095
0.0031,1,17,25,6.2816e+05,6.2362e+05,1.3524e+05,16453,32686
0.0031,3,17,25,4.6815e+05,4.646e+05,1.358e+05,16613,33079
0.0031,5,17,25,4.4822e+05,4.4589e+05,1.3629e+05,16131,32166
0.0031,7,17,25,4.3699e+05,4.3583e+05,1.3678e+05,15871,31678
0.0031,9,17,25,4.3709e+05,4.3709e+05,1.3726e+05,15938,31822
0.0031,11,17,25,4.4444e+05,4.4562e+05,1.3774e+05,16185,32305
0.0031,13,17,25,4.6025e+05,4.6265e+05,1.3821e+05,16650,33205
0.0031,15,17,25,4.859e+05,4.8961e+05,1.3869e+05,17375,34602
0.0031,17,17,25,6.9733e+05,7.0241e+05,1.3917e+05,18398,36576
0.0031,1,17,27.5,6.2884e+05,6.2429e+05,1.3524e+05,16471,32722
0.0031,3,17,27.5,4.7057e+05,4.67e+05,1.358e+05,16699,33251
0.0031,5,17,27.5,4.5876e+05,4.5637e+05,1.3629e+05,16510,32925
0.0031,7,17,27.5,4.321e+05,4.3095e+05,1.3678e+05,15694,31323
0.0031,9,17,27.5,4.3209e+05,4.3209e+05,1.3726e+05,15756,31458
0.0031,11,17,27.5,4.4039e+05,4.4156e+05,1.3774e+05,16037,32010
0.0031,13,17,27.5,4.5851e+05,4.609e+05,1.3821e+05,16587,33079
0.0031,15,17,27.5,4.8814e+05,4.9187e+05,1.3869e+05,17455,34762
0.0031,17,17,27.5,7.0836e+05,7.1352e+05,1.3917e+05,18689,37158
0.0031,1,17,30,6.2974e+05,6.2518e+05,1.3524e+05,16495,32769
0.0031,3,17,30,4.7379e+05,4.702e+05,1.358e+05,16813,33479
0.0031,5,17,30,4.742e+05,4.7174e+05,1.3629e+05,17066,34037
0.0031,7,17,30,4.2553e+05,4.244e+05,1.3678e+05,15455,30845
0.0031,9,17,30,4.2528e+05,4.2528e+05,1.3726e+05,15507,30961
0.0031,11,17,30,4.347e+05,4.3585e+05,1.3774e+05,15830,31595
0.0031,13,17,30,4.5565e+05,4.5803e+05,1.3821e+05,16484,32872
0.0031,15,17,30,4.9025e+05,4.9399e+05,1.3869e+05,17530,34913
0.0031,17,17,30,7.2129e+05,7.2654e+05,1.3917e+05,19030,37841
0.0031,1,17,32.5,6.3089e+05,6.2633e+05,1.3524e+05,16525,32830
0.0031,3,17,32.5,4.7792e+05,4.743e+05,1.358e+05,16960,33772
0.0031,5,17,32.5,4.81e+05,4.785e+05,1.3629e+05,17311,34526
0.0031,7,17,32.5,4.17e+05,4.159e+05,1.3678e+05,15145,30226
0.0031,9,17,32.5,4.163e+05,4.163e+05,1.3726e+05,15180,30306
0.0031,11,17,32.5,4.2694e+05,4.2807e+05,1.3774e+05,15547,31030
0.0031,13,17,32.5,4.5119e+05,4.5355e+05,1.3821e+05,16323,32550
0.0031,15,17,32.5,4.9169e+05,4.9545e+05,1.3869e+05,17582,35016
0.0031,17,17,32.5,7.3533e+05,7.4069e+05,1.3917e+05,19401,38582
0.0031,1,17,35,6.3225e+05,6.2768e+05,1.3524e+05,16561,32901
0.0031,3,17,35,4.828e+05,4.7914e+05,1.358e+05,17133,34119
0.0031,5,17,35,4.8908e+05,4.8654e+05,1.3629e+05,17601,35107
0.0031,7,17,35,4.0677e+05,4.057e+05,1.3678e+05,14774,29483
0.0031,9,17,35,4.0534e+05,4.0534e+05,1.3726e+05,14781,29507
0.0031,11,17,35,4.1708e+05,4.1819e+05,1.3774e+05,15189,30312
0.0031,13,17,35,4.4475e+05,4.4708e+05,1.3821e+05,16090,32084
0.0031,15,17,35,4.9154e+05,4.9529e+05,1.3869e+05,17576,35005
0.0031,17,17,35,7.482e+05,7.5365e+05,1.3917e+05,19740,39260
0.0031,1,17,37.5,6.3362e+05,6.2903e+05,1.3524e+05,16596,32972
0.0031,3,17,37.5,4.877e+05,4.8401e+05,1.358e+05,17307,34467
0.0031,5,17,37.5,4.9724e+05,4.9466e+05,1.3629e+05,17895,35695
0.0031,7,17,37.5,4.3542e+05,4.3427e+05,1.3678e+05,15814,31564
0.0031,9,17,37.5,3.9384e+05,3.9384e+05,1.3726e+05,14361,28668
0.0031,11,17,37.5,4.0621e+05,4.0728e+05,1.3774e+05,14792,29520
0.0031,13,17,37.5,4.3658e+05,4.3886e+05,1.3821e+05,15794,31493
0.0031,15,17,37.5,4.8864e+05,4.9238e+05,1.3869e+05,17473,34799
0.0031,17,17,37.5,7.5561e+05,7.6111e+05,1.3917e+05,19936,39651
0.0031,1,17,40,6.346e+05,6.3001e+05,1.3524e+05,16622,33024
0.0031,3,17,40,4.9125e+05,4.8753e+05,1.358e+05,17433,34719
0.0031,5,17,40,5.0324e+05,5.0062e+05,1.3629e+05,18111,36126
0.0031,7,17,40,4.8549e+05,4.8421e+05,1.3678e+05,17633,35201
0.0031,9,17,40,3.8474e+05,3.8474e+05,1.3726e+05,14029,28004
0.0031,11,17,40,3.9684e+05,3.9789e+05,1.3774e+05,14451,28838
0.0031,13,17,40,4.2809e+05,4.3033e+05,1.3821e+05,15487,30878
0.0031,15,17,40,4.8245e+05,4.8614e+05,1.3869e+05,17252,34356
0.0031,17,17,40,7.5273e+05,7.5821e+05,1.3917e+05,19860,39500
0.0031,1,17,42.5,6.3485e+05,6.3026e+05,1.3524e+05,16629,33037
0.0031,3,17,42.5,4.922e+05,4.8847e+05,1.358e+05,17467,34786
0.0031,5,17,42.5,5.0498e+05,5.0236e+05,1.3629e+05,18174,36252
0.0031,7,17,42.5,5.1313e+05,5.1177e+05,1.3678e+05,18637,37209
0.0031,9,17,42.5,3.8104e+05,3.8104e+05,1.3726e+05,13894,27734
0.0031,11,17,42.5,3.9186e+05,3.9289e+05,1.3774e+05,14270,28475
0.0031,13,17,42.5,4.2154e+05,4.2374e+05,1.3821e+05,15250,30404
0.0031,15,17,42.5,4.7395e+05,4.7758e+05,1.3869e+05,16948,33748
0.0031,17,17,42.5,7.382e+05,7.4358e+05,1.3917e+05,19476,38733
0.0031,1,17,45,6.3436e+05,6.2977e+05,1.3524e+05,16616,33011
0.0031,3,17,45,4.9048e+05,4.8676e+05,1.358e+05,17406,34664
0.0031,5,17,45,5.0232e+05,4.9971e+05,1.3629e+05,18078,36060
0.0031,7,17,45,5.1019e+05,5.0885e+05,1.3678e+05,18530,36996
0.0031,9,17,45,3.8329e+05,3.8329e+05,1.3726e+05,13977,27899
0.0031,11,17,45,3.922e+05,3.9324e+05,1.3774e+05,14282,28500
0.0031,13,17,45,4.184e+05,4.2058e+05,1.3821e+05,15136,30177
0.0031,15,17,45,4.6537e+05,4.6893e+05,1.3869e+05,16641,33134
0.0031,17,17,45,7.163e+05,7.2152e+05,1.3917e+05,18899,37577
0.0031,1,17,47.5,6.3342e+05,6.2884e+05,1.3524e+05,16591,32962
0.0031,3,17,47.5,4.8715e+05,4.8345e+05,1.358e+05,17288,34427
0.0031,5,17,47.5,4.9696e+05,4.9438e+05,1.3629e+05,17885,35674
0.0031,7,17,47.5,5.0376e+05,5.0243e+05,1.3678e+05,18297,36528
0.0031,9,17,47.5,3.9818e+05,3.9818e+05,1.3726e+05,14519,28985
0.0031,11,17,47.5,3.9639e+05,3.9744e+05,1.3774e+05,14435,28806
0.0031,13,17,47.5,4.1842e+05,4.206e+05,1.3821e+05,15137,30179
0.0031,15,17,47.5,4.5851e+05,4.6201e+05,1.3869e+05,16395,32643
0.0031,17,17,47.5,6.935e+05,6.9855e+05,1.3917e+05,18297,36374
0.0031,1,17,50,6.3237e+05,6.2779e+05,1.3524e+05,16564,32907
0.0031,3,17,50,4.834e+05,4.7973e+05,1.358e+05,17154,34161
0.0031,5,17,50,4.9085e+05,4.883e+05,1.3629e+05,17665,35235
0.0031,7,17,50,4.9627e+05,4.9496e+05,1.3678e+05,18024,35984
0.0031,9,17,50,4.4751e+05,4.4751e+05,1.3726e+05,16318,32582
0.0031,11,17,50,4.0224e+05,4.033e+05,1.3774e+05,14648,29231
0.0031,13,17,50,4.2037e+05,4.2257e+05,1.3821e+05,15208,30320
0.0031,15,17,50,4.5385e+05,4.5732e+05,1.3869e+05,16229,32310
0.0031,17,17,50,6.74e+05,6.7891e+05,1.3917e+05,17783,35345
0.0031,1,18,0,6.2653e+05,6.2223e+05,1.3524e+05,15497,30772
0.0031,3,18,0,4.6183e+05,4.5845e+05,1.358e+05,15464,30777
0.0031,5,18,0,4.5516e+05,4.528e+05,1.3629e+05,15450,30800
0.0031,7,18,0,4.5128e+05,4.4995e+05,1.3678e+05,15462,30855
0.0031,9,18,0,4.5043e+05,4.5016e+05,1.3726e+05,15506,30956
0.0031,11,18,0,4.5285e+05,4.5366e+05,1.3774e+05,15589,31119
0.0031,13,18,0,4.588e+05,4.6068e+05,1.3821e+05,15720,31356
0.0031,15,18,0,4.6853e+05,4.7149e+05,1.3869e+05,15904,31684
0.0031,17,18,0,4.823e+05,4.8634e+05,1.3917e+05,16150,32115
0.0031,1,18,2.5,6.2649e+05,6.222e+05,1.3524e+05,15496,30770
0.0031,3,18,2.5,4.6164e+05,4.5827e+05,1.358e+05,15458,30764
0.0031,5,18,2.5,4.5486e+05,4.5249e+05,1.3629e+05,15440,30779
0.0031,7,18,2.5,4.5091e+05,4.4958e+05,1.3678e+05,15449,30829
0.0031,9,18,2.5,4.5007e+05,4.498e+05,1.3726e+05,15493,30931
0.0031,11,18,2.5,4.526e+05,4.534e+05,1.3774e+05,15580,31101
0.0031,13,18,2.5,4.5877e+05,4.6065e+05,1.3821e+05,15718,31354
0.0031,15,18,2.5,4.6886e+05,4.7183e+05,1.3869e+05,15915,31707
0.0031,17,18,2.5,4.8319e+05,4.8724e+05,1.3917e+05,16180,32175
0.0031,1,18,5,6.266e+05,6.223e+05,1.3524e+05,15498,30776
0.0031,3,18,5,4.6141e+05,4.5804e+05,1.358e+05,15450,30749
0.0031,5,18,5,4.5448e+05,4.5212e+05,1.3629e+05,15427,30754
0.0031,7,18,5,4.5046e+05,4.4913e+05,1.3678e+05,15434,30798
0.0031,9,18,5,4.4963e+05,4.4936e+05,1.3726e+05,15478,30901
0.0031,11,18,5,4.5228e+05,4.5308e+05,1.3774e+05,15569,31079
0.0031,13,18,5,4.5872e+05,4.606e+05,1.3821e+05,15717,31351
0.0031,15,18,5,4.6926e+05,4.7222e+05,1.3869e+05,15929,31734
0.0031,17,18,5,4.8424e+05,4.883e+05,1.3917e+05,16215,32245
0.0031,1,18,7.5,6.2672e+05,6.2242e+05,1.3524e+05,15502,30782
0.0031,3,18,7.5,4.6113e+05,4.5776e+05,1.358e+05,15441,30730
0.0031,5,18,7.5,4.5403e+05,4.5167e+05,1.3629e+05,15412,30723
0.0031,7,18,7.5,4.499e+05,4.4858e+05,1.3678e+05,15415,30760
0.0031,9,18,7.5,4.4908e+05,4.4881e+05,1.3726e+05,15459,30863
0.0031,11,18,7.5,4.5188e+05,4.5269e+05,1.3774e+05,15556,31052
0.0031,13,18,7.5,4.5864e+05,4.6052e+05,1.3821e+05,15714,31345
0.0031,15,18,7.5,4.6972e+05,4.7269e+05,1.3869e+05,15944,31765
0.0031,17,18,7.5,4.855e+05,4.8956e+05,1.3917e+05,16257,32329
0.0031,1,18,10,6.2682e+05,6.2252e+05,1.3524e+05,15504,30787
0.0031,3,18,10,4.6078e+05,4.5741e+05,1.358e+05,15429,30706
0.0031,5,18,10,4.5346e+05,4.511e+05,1.3629e+05,15393,30684
0.0031,7,18,10,4.4921e+05,4.4789e+05,1.3678e+05,15391,30713
0.0031,9,18,10,4.484e+05,4.4813e+05,1.3726e+05,15436,30816
0.0031,11,18,10,4.5137e+05,4.5218e+05,1.3774e+05,15538,31017
0.0031,13,18,10,4.5852e+05,4.604e+05,1.3821e+05,15710,31337
0.0031,15,18,10,4.7024e+05,4.7321e+05,1.3869e+05,15962,31800
0.0031,17,18,10,4.8699e+05,4.9107e+05,1.3917e+05,16307,32429
0.0031,1,18,12.5,6.2694e+05,6.2264e+05,1.3524e+05,15507,30793
0.0031,3,18,12.5,4.6096e+05,4.5759e+05,1.358e+05,15435,30718
0.0031,5,18,12.5,4.5274e+05,4.5039e+05,1.3629e+05,15368,30635
0.0031,7,18,12.5,4.4834e+05,4.4702e+05,1.3678e+05,15361,30653
0.0031,9,18,12.5,4.4752e+05,4.4726e+05,1.3726e+05,15405,30756
0.0031,11,18,12.5,4.5071e+05,4.5151e+05,1.3774e+05,15515,30971
0.0031,13,18,12.5,4.5832e+05,4.602e+05,1.3821e+05,15703,31324
0.0031,15,18,12.5,4.7084e+05,4.7381e+05,1.3869e+05,15982,31841
0.0031,17,18,12.5,4.8877e+05,4.9286e+05,1.3917e+05,16366,32548
0.0031,1,18,15,6.271e+05,6.228e+05,1.3524e+05,15511,30800
0.0031,3,18,15,4.6241e+05,4.5903e+05,1.358e+05,15484,30816
0.0031,5,18,15,4.5183e+05,4.4948e+05,1.3629e+05,15337,30573
0.0031,7,18,15,4.4721e+05,4.4589e+05,1.3678e+05,15322,30576
0.0031,9,18,15,4.4638e+05,4.4612e+05,1.3726e+05,15366,30678
0.0031,11,18,15,4.4982e+05,4.5062e+05,1.3774e+05,15485,30910
0.0031,13,18,15,4.5801e+05,4.5989e+05,1.3821e+05,15692,31302
0.0031,15,18,15,4.715e+05,4.7448e+05,1.3869e+05,16005,31886
0.0031,17,18,15,4.909e+05,4.9501e+05,1.3917e+05,16438,32691
0.0031,1,18,17.5,6.273e+05,6.23e+05,1.3524e+05,15516,30811
0.0031,3,18,17.5,4.6447e+05,4.6108e+05,1.358e+05,15553,30954
0.0031,5,18,17.5,4.5063e+05,4.4829e+05,1.3629e+05,15297,30492
0.0031,7,18,17.5,4.4574e+05,4.4443e+05,1.3678e+05,15272,30475
0.0031,9,18,17.5,4.4489e+05,4.4462e+05,1.3726e+05,15315,30575
0.0031,11,18,17.5,4.4862e+05,4.4942e+05,1.3774e+05,15443,30827
0.0031,13,18,17.5,4.5753e+05,4.594e+05,1.3821e+05,15676,31269
0.0031,15,18,17.5,4.7223e+05,4.7522e+05,1.3869e+05,16030,31935
0.0031,17,18,17.5,4.9346e+05,4.9759e+05,1.3917e+05,16524,32863
0.0031,1,18,20,6.2757e+05,6.2327e+05,1.3524e+05,15523,30824
0.0031,3,18,20,4.6543e+05,4.6203e+05,1.358e+05,15585,31018
0.0031,5,18,20,4.4906e+05,4.4673e+05,1.3629e+05,15243,30386
0.0031,7,18,20,4.4379e+05,4.4249e+05,1.3678e+05,15205,30341
0.0031,9,18,20,4.4288e+05,4.4262e+05,1.3726e+05,15246,30437
0.0031,11,18,20,4.4698e+05,4.4778e+05,1.3774e+05,15387,30714
0.0031,13,18,20,4.5677e+05,4.5864e+05,1.3821e+05,15650,31217
0.0031,15,18,20,4.7301e+05,4.7599e+05,1.3869e+05,16056,31988
0.0031,17,18,20,4.9655e+05,5.0071e+05,1.3917e+05,16627,33069
0.0031,1,18,22.5,6.2793e+05,6.2362e+05,1.3524e+05,15531,30842
0.0031,3,18,22.5,4.6671e+05,4.6329e+05,1.358e+05,15628,31103
0.0031,5,18,22.5,4.477e+05,4.4537e+05,1.3629e+05,15197,30293
0.0031,7,18,22.5,4.4118e+05,4.3989e+05,1.3678e+05,15116,30163
0.0031,9,18,22.5,4.4018e+05,4.3992e+05,1.3726e+05,15153,30250
0.0031,11,18,22.5,4.4471e+05,4.455e+05,1.3774e+05,15309,30558
0.0031,13,18,22.5,4.5561e+05,4.5748e+05,1.3821e+05,15610,31137
0.0031,15,18,22.5,4.7378e+05,4.7677e+05,1.3869e+05,16082,32040
0.0031,17,18,22.5,5.0027e+05,5.0446e+05,1.3917e+05,16751,33318
0.0031,1,18,25,6.2841e+05,6.241e+05,1.3524e+05,15543,30865
0.0031,3,18,25,4.6842e+05,4.6499e+05,1.358e+05,15685,31218
0.0031,5,18,25,4.5436e+05,4.52e+05,1.3629e+05,15423,30745
0.0031,7,18,25,4.3766e+05,4.3637e+05,1.3678e+05,14995,29921
0.0031,9,18,25,4.3648e+05,4.3622e+05,1.3726e+05,15025,29996
0.0031,11,18,25,4.4154e+05,4.4232e+05,1.3774e+05,15199,30339
0.0031,13,18,25,4.5382e+05,4.5568e+05,1.3821e+05,15549,31015
0.0031,15,18,25,4.7446e+05,4.7746e+05,1.3869e+05,16105,32086
0.0031,17,18,25,5.0472e+05,5.0895e+05,1.3917e+05,16900,33617
0.0031,1,18,27.5,6.2905e+05,6.2473e+05,1.3524e+05,15559,30897
0.0031,3,18,27.5,4.7072e+05,4.6727e+05,1.358e+05,15762,31372
0.0031,5,18,27.5,4.676e+05,4.6517e+05,1.3629e+05,15873,31644
0.0031,7,18,27.5,4.3288e+05,4.3161e+05,1.3678e+05,14831,29594
0.0031,9,18,27.5,4.3142e+05,4.3116e+05,1.3726e+05,14851,29647
0.0031,11,18,27.5,4.3708e+05,4.3786e+05,1.3774e+05,15046,30033
0.0031,13,18,27.5,4.5111e+05,4.5296e+05,1.3821e+05,15456,30829
0.0031,15,18,27.5,4.7487e+05,4.7787e+05,1.3869e+05,16119,32114
0.0031,17,18,27.5,5.0994e+05,5.1422e+05,1.3917e+05,17075,33967
0.0031,1,18,30,6.299e+05,6.2558e+05,1.3524e+05,15580,30939
0.0031,3,18,30,4.7377e+05,4.703e+05,1.358e+05,15864,31576
0.0031,5,18,30,4.742e+05,4.7173e+05,1.3629e+05,16097,32092
0.0031,7,18,30,4.2648e+05,4.2522e+05,1.3678e+05,14612,29155
0.0031,9,18,30,4.2455e+05,4.243e+05,1.3726e+05,14615,29174
0.0031,11,18,30,4.309e+05,4.3167e+05,1.3774e+05,14833,29607
0.0031,13,18,30,4.4704e+05,4.4888e+05,1.3821e+05,15317,30551
0.0031,15,18,30,4.7469e+05,4.7769e+05,1.3869e+05,16113,32102
0.0031,17,18,30,5.158e+05,5.2012e+05,1.3917e+05,17272,34359
0.0031,1,18,32.5,6.3099e+05,6.2666e+05,1.3524e+05,15607,30993
0.0031,3,18,32.5,4.7769e+05,4.7419e+05,1.358e+05,15995,31839
0.0031,5,18,32.5,4.8071e+05,4.7821e+05,1.3629e+05,16317,32534
0.0031,7,18,32.5,4.1818e+05,4.1695e+05,1.3678e+05,14328,28586
0.0031,9,18,32.5,4.1554e+05,4.153e+05,1.3726e+05,14305,28554
0.0031,11,18,32.5,4.2259e+05,4.2334e+05,1.3774e+05,14547,29035
0.0031,13,18,32.5,4.4117e+05,4.4298e+05,1.3821e+05,15115,30148
0.0031,15,18,32.5,4.734e+05,4.7639e+05,1.3869e+05,16070,32015
0.0031,17,18,32.5,5.2173e+05,5.261e+05,1.3917e+05,17470,34756
0.0031,1,18,35,6.3228e+05,6.2794e+05,1.3524e+05,15639,31057
0.0031,3,18,35,4.8232e+05,4.7879e+05,1.358e+05,16150,32149
0.0031,5,18,35,4.8843e+05,4.8589e+05,1.3629e+05,16580,33058
0.0031,7,18,35,4.3275e+05,4.3148e+05,1.3678e+05,14827,29585
0.0031,9,18,35,4.046e+05,4.0437e+05,1.3726e+05,13928,27801
0.0031,11,18,35,4.1219e+05,4.1292e+05,1.3774e+05,14189,28319
0.0031,13,18,35,4.3325e+05,4.3502e+05,1.3821e+05,14844,29605
0.0031,15,18,35,4.7033e+05,4.733e+05,1.3869e+05,15965,31806
0.0031,17,18,35,5.264e+05,5.3081e+05,1.3917e+05,17626,35068
0.0031,1,18,37.5,6.3356e+05,6.2922e+05,1.3524e+05,15671,31120
0.0031,3,18,37.5,4.8697e+05,4.834e+05,1.358e+05,16306,32460
0.0031,5,18,37.5,4.9623e+05,4.9365e+05,1.3629e+05,16844,33588
0.0031,7,18,37.5,4.7541e+05,4.7401e+05,1.3678e+05,16288,32508
0.0031,9,18,37.5,3.9321e+05,3.9297e+05,1.3726e+05,13536,27017
